,actor,athlete,bartender,begger,chef,clerk,clown,coal mines person,commander,construction worker,cop,countryside person,delivery person,doctor,electrician,engineer,farmer,fashion model,firefighter,fisherman,fisherwoman,ghetto person,handyman,handywoman,hillibilly,hillibilly person,janitor,journalist,laborer,lawyer,mafia,mafia person,maid,mechanic,nurse,painter,pastor,physician,pilot,plumber,police officer,poor person,poverty stricken person,professor,rich person,rockstar,rural person,scientist,soldier,sports player,teacher,tennis player,thug,trash collector,umpire,urban person,waiter,waitress,wealthy person
cop,-0.04945163909902983,-0.01547719793135871,-0.03586186263196134,0.19516433730820193,-0.3144522802068641,0.12042056673932555,-0.6066324742488353,-0.13099029790144034,0.23593366670940719,-0.01748150060230602,0.0,-0.4571449331110826,-0.029066974398427092,-0.042656750865495474,0.1747796726075992,0.15439500790699656,0.18836944907466768,0.2699081078770783,-0.17855451553617985,-0.1768537803742275,-0.36529845059690125,-0.0766311920331667,-0.29799678266023194,-0.6345051223435779,-0.44606045212090417,-0.6614257895182457,0.18157456084113355,0.2223438902423387,0.26311321964354406,0.24272855494294132,0.07889255778511561,-0.553743120819575,0.21554900200880456,0.2563183314100099,-0.21252895670385097,0.2563183314100099,0.2699081078770783,0.15439500790699656,0.18157456084113355,0.23593366670940719,-0.4231704919434116,-0.11060563320083772,-0.13099029790144034,0.20195922554173618,-0.22611873317091935,0.2087541137752703,0.004907466769243918,0.2223438902423387,0.08644612557165443,0.22913877847587294,0.2699081078770783,0.16798478437406505,0.2563183314100099,0.26311321964354406,0.24272855494294132,-0.6677864683506433,0.15965455930911865,-0.48644145288290574,-0.5386835919134931
countryside person,0.013113647048766941,-0.027655682352438316,0.0063187588152326946,0.03349831174936957,0.060677864683506444,0.019908535282301076,0.12862674701884858,0.27811428815660133,-0.02086079411890407,0.02492170022371365,0.013113647048766941,0.0,0.1829858528871222,-0.027655682352438316,-0.014065905885369934,0.0063187588152326946,0.05388297644997231,-0.06163012352010944,-0.007271017651835687,-0.06104309541952413,0.046639573279146584,0.14221652348591707,-0.20910676488019642,-0.14180509694352716,-0.3706307679282025,-0.3571704343408687,-0.007271017651835687,-0.014065905885369934,-0.03445057058597256,0.013113647048766941,0.046639573279146584,0.14086190839048351,-0.02086079411890407,-0.03445057058597256,-0.014065905885369934,0.03349831174936957,0.026703423515835323,0.040293199982903705,0.019908535282301076,-0.027655682352438316,-0.027655682352438316,0.17619096465358808,0.14221652348591707,-0.02086079411890407,0.08785741761764332,-0.007271017651835687,0.15580629995298545,-0.007271017651835687,0.08106252938410907,0.04708808821643806,-0.027655682352438316,-0.05483523528657519,0.026703423515835323,0.03349831174936957,-0.00047612941830144084,-0.5236825234004359,-0.08796376259419181,-0.047582761832190346,-0.3402205410950122
delivery person,-0.009903833824849356,0.003685942642219109,0.01727571910928752,0.003685942642219109,-0.016698722058383575,0.030865495576355984,-0.037083386758986175,0.09881437791169809,0.0104808308757533,-0.021940285665117853,0.058045048510492775,-0.1458015984955336,0.0,0.01727571910928752,-0.016698722058383575,0.01727571910928752,0.044455272043424365,0.030865495576355984,-0.023493610291917794,-0.1309525019050038,0.003650833968334627,0.16676326024704022,-0.1847938362543392,-0.1713335026670053,-0.15787316907967153,-0.1847938362543392,-0.016698722058383575,0.037660383809890174,-0.016698722058383575,-0.043878274992520394,0.057492168317669956,0.057492168317669956,0.07163482497756124,0.051250160276958584,0.02407060734282171,-0.009903833824849356,0.044455272043424365,0.003685942642219109,-0.023493610291917794,-0.023493610291917794,0.037660383809890174,0.20753258964824547,0.1124041543787665,0.003685942642219109,-0.023493610291917794,0.037660383809890174,0.19394281318117707,0.01727571910928752,0.044455272043424365,-0.016698722058383575,-0.023493610291917794,-0.037083386758986175,-0.037083386758986175,-0.00310894559131511,0.044455272043424365,-0.22054536906440997,-0.1713335026670053,-0.06365083396833457,-0.1865709278967389
doctor,-0.002658460486387182,0.0041364277471470645,0.08567508654955758,0.09926486301662607,-0.24047954866008459,0.09926486301662607,-0.6074035132709321,-0.12496644869000306,0.11285463948369445,0.002357597659611077,-0.4239415309655084,-0.4307364191990426,-0.002658460486387182,0.0,0.16041885711843396,0.1672137453519682,0.19439329828610508,0.17400863358550234,0.04490575714835243,-0.2045381424096182,-0.31222081110828886,-0.04342778988759244,-0.3256811446956227,-0.6218084836169673,-0.31222081110828886,-0.5948878164422995,0.20118818651963932,0.20118818651963932,0.2283677394537761,0.22157285122024195,0.051208195749724794,-0.3660621454576242,0.17400863358550234,0.24195751592084458,-0.3016335427618925,0.2623421806214471,0.26913706885498145,0.17400863358550234,0.18759841005257083,0.24195751592084458,-0.14535111339060558,-0.0366329016540583,-0.09778689575586608,0.18759841005257083,-0.32201820746249515,0.20798307475317346,-0.11817156045646882,0.20798307475317346,0.08567508654955758,0.20798307475317346,0.25554729238791296,0.19439329828610508,0.25554729238791296,0.25554729238791296,0.2147779629867077,-0.6753523956062742,0.1588908644483955,-0.5814274828549657,-0.47830063683378216
electrician,-0.4563542334487327,-0.0758404923708168,-0.21853314527503526,0.16877548403641485,-0.39520023934692483,-0.007891610035474672,-0.4563542334487327,0.10082660170107283,0.19595503697055183,-0.22301927379108583,-0.4563542334487327,-0.2593024746762405,0.21633970167115446,-0.4563542334487327,0.0,-0.15058426293969313,-0.116609821772022,0.3182630251741677,-0.3884053511133906,0.019104224875116427,-0.16934044534755738,0.10082660170107283,-0.021276775886885146,-0.39816611633223264,-0.14241977817288964,-0.452007450681568,0.06005727229986746,0.23672436637175698,0.31146813694063336,0.31146813694063336,0.34215223097112857,-0.22318177969689273,0.22992947813822284,0.37262213104244135,-0.28648202761037744,0.3658272428089071,0.3998016839765782,-0.3816104628798564,0.08723682523400433,0.3522374663418387,-0.4495593452151985,0.07364704876693595,0.14159593110227808,0.11441637816814121,-0.0010967218019404257,0.14159593110227808,0.1755703722699492,0.13480104286874384,-0.17096892764029575,0.2571090310723597,0.35903235457537286,0.13480104286874384,0.4065965722101125,0.4269812369107151,0.3658272428089071,-0.49032867461640384,-0.1289594445855558,-0.3443247819828973,-0.3544309099457196
engineer,-0.4409744839081934,-0.09443518399794848,-0.13520451339915368,0.16377056887635166,-0.4545642603752618,0.09582168654100953,-0.5428978074112065,0.014283027738599019,0.21133478651109117,-0.1388805713302358,-0.4749489250758644,-0.3186664957045775,0.14338590417574892,-0.5021284780100013,0.0006932512715306371,0.0,0.03466769243920165,0.27248878061289905,-0.33905116040518013,0.03433748200829734,-0.20794852256371182,0.08223191007394115,-0.100265853865041,-0.49061552789772245,-0.2214088561510456,-0.530996528659724,0.2317194512116938,0.2792836688464333,0.33364277471470705,0.32005299824763855,0.27662348658030655,-0.2887105240877149,0.3132581100141044,0.33364277471470705,-0.3118716074710433,0.33364277471470705,0.35402743941530956,-0.3186664957045775,0.12979612770868054,0.3404376629482412,-0.44776937214172763,0.04825746890627003,0.10941146300807791,0.2181296747446253,-0.08764029576441423,0.1841552335769543,0.10261657477454378,0.1365910159422148,-0.1691789545668248,0.28607855707996743,0.30646322178057017,0.14338590417574892,0.3880018805829808,0.38120699234944655,0.3880018805829808,-0.5157182544770698,-0.100265853865041,-0.3963931927863856,-0.36623071333931695
farmer,-0.4453280335085695,-0.15314783946659827,-0.1327631747659957,0.030314142838825497,-0.41814848057443266,0.050698807539428126,-0.5064820276103774,0.11864768987477026,0.173006795743044,-0.22562811908449493,-0.4657126982091721,-0.3230200453049536,0.1594170192759755,-0.4860973629097747,0.00992947813822287,-0.1803273924007351,0.0,0.2953147839466598,-0.3569944864726247,0.02329523325713323,-0.21899077131487593,0.06428858400649651,-0.017085767504868343,-0.4343561087122174,-0.13822876979087295,-0.5016577766488867,0.1594170192759755,0.27493011924605715,0.3292892251143309,0.26134034277898877,0.3328829057658116,-0.17860977055287447,0.21377612514424926,0.39723810744967303,-0.30943026883788516,0.3428790015813994,0.3428790015813994,-0.1803273924007351,0.1254425781083045,0.37005855451553615,-0.3909689276402958,0.08467324870709914,0.1594170192759755,0.16621190750950976,-0.11917339829892715,0.14582724280890713,0.1865965722101124,0.11185280164123612,-0.20071205710133783,0.3156994486472624,0.3292892251143309,0.13223746634183875,0.39723810744967303,0.41762277215027566,0.2953147839466598,-0.49289225114330903,-0.0036254339175345596,-0.3535941071882143,-0.3230200453049536
fashion model,-0.3849271274094969,-0.27620891567294953,-0.20146514510407318,-0.03159293926571782,-0.30338846860708635,-0.11992648630166264,-0.36454246270889434,0.19943326067444545,-0.04518271573278626,-0.23408707623472724,-0.41890156857716804,-0.07915715690045733,0.30135658417745864,-0.33736290977475747,-0.2965935803735522,-0.2897986921400179,-0.26941402743941534,0.0,-0.3169782450741548,0.2581051562103125,-0.18608585217170437,0.314946360644527,0.11004148674964015,-0.2937685208703751,-0.024561849123698243,-0.38799085598171196,-0.09274693336752576,0.1450741548061717,0.3625105782792666,0.13827926657263756,0.47347049360765386,-0.0784031834730336,0.0023815019019532424,0.4032799076804718,-0.20146514510407318,0.45763901354874553,0.47802367824934816,-0.30338846860708635,0.16545881950677438,0.4304594606146087,-0.35095268624182585,0.2469974783091849,0.2469974783091849,-0.05197760396632045,0.15866393127324013,-0.03838782749925207,0.34212591357866395,0.10430482540496638,-0.2626191392058811,0.09750993717143225,0.39648501944693765,0.10430482540496638,0.3625105782792666,0.39648501944693765,0.2062281489079797,-0.3305680215412232,-0.21300651934637202,-0.21300651934637202,-0.18108048040347055
firefighter,-0.048295080565884496,0.019653801769457635,-0.00752575116467924,0.1079873488054024,-0.4899628157456084,0.08760268410479977,-0.6190656921827584,-0.08906440996708986,0.19632089584134715,0.010896575460333846,-0.25214172757191095,-0.415219045176732,0.07401290763773127,-0.4899628157456084,0.12837201350600502,0.04003846647006026,0.10119246057186826,0.18952600760781302,0.0,-0.2362797392261451,-0.3843434086868173,-0.06188485703295288,-0.3978037422741513,-0.5727880789094911,-0.24974007281347893,-0.6131690796714926,0.17593623114074453,0.22350044877548403,0.22350044877548403,0.25747488994315515,0.20791126915587155,-0.3170417407501482,0.20991067230841554,0.24388511347608666,-0.2045775099371714,0.2778595546437578,0.2846544428772919,0.14875667820660765,0.17593623114074453,0.25747488994315515,-0.2453468393383767,-0.034705304098816114,-0.014320639398213486,0.21670556054194978,-0.157013292302432,0.19632089584134715,-0.034705304098816114,0.18273111937427877,0.12157712527247078,0.22350044877548403,0.27106466641022353,0.20991067230841554,0.2982442193443603,0.2778595546437578,0.2642697781766893,-0.6462452451168953,0.18099060198120398,-0.4785657437981542,-0.44239859811086896
fisherman,-0.029487179487179438,-0.07025641025641027,-0.029487179487179438,-0.09743589743589742,0.07923076923076922,0.011282051282051286,0.05205128205128212,0.3782051282051282,-0.05666666666666664,-0.05666666666666664,-0.002307692307692344,-0.111025641025641,0.43256410256410255,0.011282051282051286,-0.029487179487179438,-0.08384615384615385,-0.029487179487179438,-0.1382051282051282,0.07923076923076922,0.0,,0.2966666666666667,-0.07025641025641027,,-0.20615384615384613,,-0.029487179487179438,-0.07025641025641027,-0.029487179487179438,-0.01589743589743592,0.22871794871794876,,-0.01589743589743592,0.02487179487179486,-0.08384615384615385,-0.111025641025641,-0.04307692307692307,0.011282051282051286,0.05205128205128212,0.02487179487179486,0.011282051282051286,0.24230769230769234,0.12000000000000005,-0.05666666666666664,0.07923076923076922,-0.01589743589743592,0.3782051282051282,-0.05666666666666664,-0.05666666666666664,-0.12461538461538463,0.05205128205128212,-0.15179487179487183,-0.07025641025641027,-0.002307692307692344,-0.05666666666666664,-0.2876923076923077,-0.1382051282051282,,-0.1382051282051282
fisherwoman,-0.07373514576387102,-0.10091476446952208,0.07575275711720952,0.034983329058733026,0.034983329058733026,-0.005786098999743472,0.13011199452851163,0.07575275711720952,0.10293237582286052,0.1396257796257797,0.07575275711720952,-0.3319415234675558,0.18447123193981363,0.007803710353082027,0.048573138411558525,0.048573138411558525,0.10293237582286052,0.19806104129263913,0.11652218517568613,,0.0,0.007803710353082027,,-0.3319415234675558,,-0.4542498076429854,0.17088142258698802,0.034983329058733026,-0.019375908352569082,0.14370180388133713,,0.007803710353082027,0.048573138411558525,0.048573138411558525,0.048573138411558525,0.048573138411558525,0.062162947764384024,-0.1552740018808242,0.034983329058733026,0.048573138411558525,-0.04655552705822008,0.11652218517568613,0.062162947764384024,0.021393519705907527,-0.12809438317517313,-0.019375908352569082,0.07575275711720952,0.13011199452851163,0.034983329058733026,0.034983329058733026,-0.005786098999743472,0.13011199452851163,-0.005786098999743472,-0.005786098999743472,0.062162947764384024,-0.4406599982901599,,-0.18245362058647513,-0.4406599982901599
ghetto person,-0.006325597298799002,-0.07427447963414113,0.0412386203359405,0.061623285036543185,0.027648843868872064,0.020853955635337873,-0.033505150232935876,0.14995683207248794,0.03444373210240631,0.002794699707451387,0.014059067401803627,-0.19658246783775696,0.25188015557550114,-0.033505150232935876,0.007264179168269436,-0.013120485532333193,0.04803350856947469,-0.07427447963414113,0.020853955635337873,-0.08702734738802809,0.08795698924731188,0.0,-0.20817034967403267,-0.19471001608669886,-0.22163068326136653,-0.28893235119803573,-0.01991537376586744,-0.01991537376586744,-0.04709492670000426,0.03444373210240631,-0.006265345864025107,0.061036322072644145,0.007264179168269436,-0.02671026199940163,0.007264179168269436,0.007264179168269436,0.00046929093473524475,0.020853955635337873,-0.033505150232935876,0.061623285036543185,0.00046929093473524475,0.183931273240159,0.22470060264136432,0.10239261443774844,0.014059067401803627,0.020853955635337873,0.2654699320425695,0.07521306150361157,0.020853955635337873,0.027648843868872064,0.0412386203359405,0.00046929093473524475,0.0412386203359405,-0.04709492670000426,-0.04030003846647007,-0.29171090310723596,-0.2754720176107019,-0.10048768097536198,-0.2577364619395649
handyman,-0.18794871794871792,-0.052051282051282066,-0.10641025641025642,-0.052051282051282066,0.08384615384615379,-0.1471794871794872,0.05666666666666664,0.2876923076923077,-0.1471794871794872,-0.12,0.043076923076923124,-0.03846153846153849,0.41000000000000003,0.05666666666666664,-0.06564102564102559,-0.024871794871794806,-0.06564102564102559,-0.06564102564102559,0.16538461538461546,0.08384615384615379,,0.3420512820512821,0.0,,-0.2287179487179487,,-0.052051282051282066,0.015897435897435863,-0.13358974358974351,-0.03846153846153849,0.2741025641025642,,-0.09282051282051279,-0.18794871794871792,-0.10641025641025642,-0.011282051282051286,-0.18794871794871792,-0.07923076923076927,0.002307692307692344,-0.09282051282051279,0.08384615384615379,0.3420512820512821,0.3556410256410256,-0.052051282051282066,0.16538461538461546,0.05666666666666664,0.32846153846153847,-0.07923076923076927,0.05666666666666664,-0.011282051282051286,0.015897435897435863,-0.03846153846153849,-0.06564102564102559,-0.06564102564102559,-0.024871794871794806,-0.40538461538461545,-0.1471794871794872,,-0.052051282051282066
handywoman,0.113376079336582,0.04542703257245451,0.0726066512781055,0.086196460630931,0.0997862699837565,0.0726066512781055,0.113376079336582,0.04542703257245451,0.059016841925280006,0.08507276507276518,0.0726066512781055,-0.41662648542361286,0.086196460630931,0.04542703257245451,0.004657604513977898,0.059016841925280006,0.04542703257245451,0.03183722321962901,0.03183722321962901,,-0.0768812516029751,0.018247413866803508,,0.0,,-0.5661143883046935,0.086196460630931,0.004657604513977898,0.018247413866803508,0.004657604513977898,,0.018247413866803508,-0.008932204838847602,0.059016841925280006,0.113376079336582,0.113376079336582,-0.0225220141916731,0.004657604513977898,0.004657604513977898,0.004657604513977898,0.0997862699837565,0.0997862699837565,0.059016841925280006,0.086196460630931,-0.0904710609558006,0.086196460630931,0.113376079336582,0.03183722321962901,0.0726066512781055,0.018247413866803508,0.04542703257245451,0.1541455073950586,0.04542703257245451,0.004657604513977898,0.03183722321962901,-0.6476532444216465,,-0.2127793451312302,-0.525344960246217
