,acne covered person,acne ridden person,attractive person,bald person,bearded person,beautiful person,black haired person,blonde person,brown haired person,brown skinned person,brunette person,clean shaven person,curly haired person,cute person,dark skinned person,disfigured person,dreadlocked person,fat person,fit person,gray haired person,handsome person,hunchback person,large person,light skinned person,long haired person,muscular person,obese person,pale skinned person,pierced person,redheaded person,short haired person,short person,spiky haired person,tall person,tattooed person,thin person,ugly person,unattractive person,underweight person,white person
brunette person,-0.024313295572202964,0.009933613496558857,-0.2777404226810402,-0.40787867714233506,-0.2537154530161019,0.40719775869419583,-0.2826074696000373,-0.038012059199707626,-0.13390340459224065,-0.20924660454351668,0.0,0.32736842105263153,0.04418052256532068,0.1195237225165966,-0.13390340459224065,0.23596321335038672,0.3387039405566722,0.40719775869419583,0.30445703148791037,-0.3393848590048115,-0.09155251141552512,0.2085656860953773,-0.0928071137097265,-0.05171082282721229,0.016782995310311244,0.19486692246787263,-0.10650587733723132,0.2085656860953773,0.13322248614410137,-0.20239722272976435,-0.07910835008222183,-0.13093746398471845,-0.19554784091601202,0.2017163042816249,-0.4832218770936111,0.10582495888909194,0.27705950423290093,-0.05171082282721229,0.07842743163408239,-0.04486144101346001
clean shaven person,-0.10631578947368422,-0.07894736842105263,-0.20210526315789473,-0.06526315789473683,0.03052631578947368,0.01684210526315788,-0.0926315789473684,-0.10631578947368422,-0.06526315789473683,-0.07894736842105263,-0.17473684210526313,0.0,-0.010526315789473661,-0.1473684210526316,-0.13368421052631577,0.23578947368421055,0.27684210526315794,0.5231578947368422,0.3452631578947369,-0.20210526315789473,-0.13368421052631577,0.2221052631578948,-0.05157894736842106,-0.06526315789473683,0.0031578947368420818,-0.010526315789473661,-0.1473684210526316,0.04421052631578948,0.09894736842105262,-0.13368421052631577,-0.1473684210526316,-0.07894736842105263,-0.1473684210526316,0.2221052631578948,-0.2568421052631579,0.07157894736842102,0.3726315789473684,0.01684210526315788,0.05789473684210528,0.09894736842105262
curly haired person,-0.09533101894147022,-0.10218040075522261,-0.2254692734027651,-0.14327669163773676,0.027579908675799125,0.05535538096108167,-0.18925708596832375,-0.17752360070649859,-0.08163225531396556,-0.07478287350021318,-0.06793349168646079,0.2573107426099495,0.0,0.062204762774834,-0.13642730982398443,0.2197405444911384,0.2676862171874049,0.47316767159997564,0.29508374444241425,-0.30081247335404104,-0.21566450372506607,0.18549363542237646,-0.12957792801023205,-0.040535964431451355,0.041656617333577006,0.14439734453986236,-0.1706742188927462,0.09645167184359588,0.15809610816736708,-0.10218040075522261,-0.13642730982398443,-0.09963390083199897,-0.2391680370302698,0.19919239904988129,-0.3624569096778123,0.17864425360862418,0.31563188988367136,-0.006289055362689533,0.10330105365734815,0.04850599914732928
cute person,-0.015044765211036037,-0.11093611060356906,-0.2753212741336257,-0.09038796516231196,0.018942561884162434,0.012352762043973453,-0.15002832180435638,-0.18627931055484498,-0.11778549241732139,-0.04244229246604547,-0.11093611060356906,0.4243499158856045,0.03975028929898289,0.0,-0.11093611060356906,0.25893050733905837,0.231532980084049,0.5055082526341433,0.38906876180035327,-0.33696571045739687,-0.17024753664984377,0.231532980084049,-0.16573116511358793,-0.07668920153480724,-0.07668920153480724,0.16988854376027768,-0.21367683780985444,0.1424910165052683,0.10824410743650653,-0.19312869236859734,-0.15203240148608316,-0.08798150132536237,-0.17258054692734026,0.2657798891528108,-0.35066447408490165,0.11509348925025881,0.231532980084049,-0.008195383397283595,0.1630391619465254,0.03975028929898289
dark skinned person,0.03220537182532435,-0.022589682684694523,-0.25546866435227483,-0.2760168097935319,0.07906753184330684,0.06645228089408606,-0.30133664203936605,-0.18012546440099886,-0.06368597356720873,-0.008890919057189861,-0.015740300870942137,0.25474405191059835,0.08015104452159083,0.08700042633534322,0.0,0.23083744442414278,0.23768682623789505,0.388373226140447,0.3130300261891711,-0.31711310067604603,-0.09660898822398462,0.23768682623789505,-0.08423411900846578,-0.02943906449844691,-0.022589682684694523,0.08015104452159083,-0.1595773189597417,0.21713868079663812,0.1417954808453621,-0.11163164626347521,-0.16642670077349414,-0.1427725452597146,-0.18012546440099886,0.1760423899141239,-0.4883476460198551,0.12809671721785743,0.2582349716791522,0.03220537182532435,0.05960289908033367,-0.06368597356720873
disfigured person,-0.06923807783665267,-0.062388696022900286,-0.22677385955295698,-0.15828004141543336,0.12764479692381636,0.047201412997137426,-0.15733191438232721,-0.14458127778792862,0.01980388574212799,0.026653267555880378,-0.076087459650405,0.19521268925739005,0.033502649369632764,0.026653267555880378,-0.10348498690541444,0.0,0.2115865765271941,0.5609050490285645,0.25268286740970824,-0.21992447773920457,-0.1831675078106224,0.23898410378220358,-0.10348498690541444,-0.05553931420914793,-0.08978622327790975,0.1430927583896705,-0.08293684146415736,0.10884584932090868,0.01295450392837566,-0.1377318959741763,-0.1377318959741763,-0.08839100273900047,-0.11718375053291918,0.17733966745843233,-0.26102076862171875,0.11569523113466107,0.3280260673609842,-0.048689932395395596,0.01295450392837566,-0.048689932395395596
dreadlocked person,-0.01845301175467448,-0.004754248127169736,-0.10749497533345512,-0.10749497533345512,-0.011446767603941366,0.04319142456909675,-0.18220728618263765,-0.1280431207747122,-0.12119373896095986,-0.03900115719593153,-0.15544064802972163,0.1777433309300649,0.008944515500334982,0.07743833363785863,-0.0869468298921981,0.24867287898166762,0.0,0.4747024788354955,0.2897691698641817,-0.16913941165722637,-0.09252823840422975,0.18017906084414398,-0.045850539009683916,-0.08009744807844568,-0.03900115719593153,0.07743833363785863,-0.10749497533345512,0.09113709726536329,0.0020951336865825954,0.01579389731408737,-0.1280431207747122,-0.10637228337497823,-0.10064559351970279,0.1870284426578963,-0.2513319934222547,0.07058895182410618,0.2897691698641817,-0.045850539009683916,-0.004754248127169736,-0.06639868445094099
fat person,-0.008162494670808207,-0.015011876484560566,-0.07665631280833181,-0.035560021925817656,0.012218216774813759,0.005536268956696511,-0.04203397145260205,-0.08350569462208417,-0.0013131128570558481,-0.035560021925817656,-0.049258785553322366,0.10681326604181689,-0.021861258298312924,-0.021861258298312924,-0.0629575491808271,0.0740300870942201,0.18362019611425784,0.0,0.2315658688105244,-0.06980693099457945,-0.05534967555875991,0.16307205067300082,-0.035560021925817656,-0.008162494670808207,-0.0629575491808271,0.039783178025458305,-0.035560021925817656,0.06033132346671538,0.03293379621170596,-0.035560021925817656,-0.035560021925817656,-0.06271624494560007,-0.056108167367074725,0.06718070528046775,-0.09035507643583653,-0.0013131128570558481,0.13567452341799136,-0.04240940373957001,-0.015011876484560566,-0.021861258298312924
fit person,-0.07523844326694681,-0.013594006943175585,-0.1848285522869846,-0.08893720689445153,0.013616919009853401,0.034351665753090926,-0.10183589046940633,-0.13688287959071804,-0.08893720689445153,-0.116334734149461,-0.06838906145319448,0.16226628214371547,0.034351665753090926,-0.027292770570680303,-0.10948535233570862,0.2603812656069188,0.24668250197941408,0.47956148364699436,0.0,-0.13688287959071804,-0.13503244412400867,0.19188744746939523,-0.0820878250806992,-0.07523844326694681,-0.0820878250806992,0.034351665753090926,-0.06838906145319448,0.09599610207686216,0.09599610207686216,-0.09578658870820392,-0.10263597052195626,-0.10183589046940633,-0.14373226140447043,0.12339362933187159,-0.19852731591448933,0.0891467202631098,0.3083269383031853,0.027502283939338568,0.06174919300810036,-0.006744625129423226
gray haired person,-0.10568487727632625,-0.22897374992386865,-0.16047993178634512,-0.10568487727632625,0.057906753184330695,0.010754613557463877,-0.11458192848192672,-0.1262330227175833,-0.04404044095255488,-0.05088982276630727,-0.03719105913880261,0.09844748858447483,0.017603995371216263,0.0860978135087399,-0.09198611364882148,0.12034472257750162,0.0929471953224923,0.1682903952737682,0.11349534076374934,0.0,0.01736601778418645,0.11349534076374934,-0.13308240453133557,0.010754613557463877,0.031302758998720925,0.127194104391254,-0.10568487727632625,0.0860978135087399,0.127194104391254,0.03815214081247331,-0.057739204580059766,-0.0456410168386,-0.08513673183506909,0.1340434862050064,-0.31801571350264934,0.09979657713624457,0.15459163164626344,0.06554966806748275,0.07924843169498752,0.04500152262622581
handsome person,0.021754385964912193,0.00807017543859645,-0.15614035087719297,-0.2382456140350877,0.09017543859649113,-0.019298245614035037,-0.11508771929824557,-0.019298245614035037,-0.10140350877192983,0.021754385964912193,-0.11508771929824557,0.19964912280701752,0.1038596491228071,0.09017543859649113,-0.14245614035087717,0.2543859649122807,0.18596491228070178,0.32280701754385965,0.2817543859649123,-0.48456140350877197,0.0,0.17228070175438603,-0.12877192982456143,0.0491228070175439,0.021754385964912193,0.09017543859649113,-0.1835087719298245,0.17228070175438603,0.13122807017543858,-0.2929824561403509,-0.07403508771929823,-0.10140350877192983,-0.2382456140350877,0.17228070175438603,-0.5119298245614035,0.11754385964912284,0.24070175438596497,0.06280701754385964,0.07649122807017539,0.03543859649122816
hunchback person,-0.04403313234667153,-0.09197880504293804,-0.16047262318046165,-0.1536232413667093,0.0038596491228070073,0.09295450392837568,-0.09747727512364734,-0.07143065960168096,-0.08512942322918571,-0.05773189597417627,-0.050882514160423886,0.206563326123528,0.06555697667336624,0.05185821304586152,-0.11252695048419514,0.19569523113466103,0.27788781289968945,0.4696705036847555,0.31898410378220354,-0.21526767769048055,-0.10424897861091084,0.0,-0.11252695048419514,-0.0988281868566904,-0.002936841464157347,0.08610512211462334,-0.1741713868079664,0.099803885742128,0.11350264936963278,-0.10567756867044278,-0.18102076862171873,-0.11815954861664538,-0.14677385955295696,0.12035203118338511,-0.24951458675924235,0.12035203118338511,0.27788781289968945,-0.01663560509166212,0.03131006760460442,-0.030334368719166838
large person,-0.0953846153846154,-0.08168585175711063,-0.2255228698459103,-0.20497472440465314,0.10860850757029561,0.08269931177294598,-0.14004090109927836,-0.1296315244533771,0.01420549363542245,-0.08168585175711063,-0.08168585175711063,0.14914924297043985,0.04845240270418416,0.1169462208417078,-0.12278214263962478,0.2059881844204885,0.17174127535172667,0.3361264388817833,0.26078323893050737,-0.30086606979718616,-0.13463590483056964,0.21283756623424077,0.0,-0.10908337901212006,-0.1296315244533771,0.10324745721420314,-0.026890797247091758,0.17174127535172667,0.11009683902795542,-0.10908337901212006,-0.1296315244533771,-0.16761726575660907,-0.1844265789633961,0.2059881844204885,-0.46525123332724283,0.13064498446921247,0.2813313843717644,0.062151166331688934,0.14434374809671724,0.062151166331688934
light skinned person,-0.047508374444241386,-0.06805651988549843,-0.22559230160180282,-0.22559230160180282,-0.006325402547464609,0.09632864364455807,-0.1060535098194515,-0.15709848346427913,-0.06805651988549843,-0.04065899263048911,-0.0612071380717461,0.2234054313866859,0.020985443693282146,0.08947926183080579,-0.11600219258176497,0.2196175162921007,0.2675631889883672,0.3703039161946525,0.31550886168463366,-0.38312808331810705,-0.24956981494832975,0.2607138071746148,-0.0612071380717461,0.0,-0.10230342895426031,0.11002740727206284,-0.12285157439551742,0.2059187526645958,0.11687678908581522,-0.191345392533041,-0.11600219258176497,-0.11984169214811696,-0.20504415616054567,0.1716718435958341,-0.4653206650831354,0.12372617089956761,0.2881113344296242,0.13057555271332,0.12372617089956761,-0.013261465375479564
long haired person,-0.03709361106035691,-0.05764175650161396,-0.3042195017966989,-0.13983433826664232,0.08503004085556365,0.06564711614592855,-0.19215792532361647,-0.14668372008039465,0.004002679822157185,-0.06449113831536635,-0.11928619282538516,0.16611151165585192,-0.05079237468786163,0.09989402521469026,-0.11243681101163283,0.264279188744747,0.23688166148973744,0.435513734088556,0.3327730068822705,-0.39326146537547957,-0.21226868541216054,0.1752372251659663,-0.030244229246604526,0.004002679822157185,0.0,0.19578537060722334,-0.15353310189414704,0.18208660697971857,0.11359278884219504,-0.14668372008039465,-0.16038248370789937,-0.13011110484462235,-0.228876301845423,0.31907424325476585,-0.5165503380230221,0.07934587977343321,0.3053754796272611,0.06564711614592855,0.07249649795968083,0.010852061635909682
muscular person,-0.1180473841281442,-0.07695109324563004,-0.2550350204031914,-0.20023996589317256,0.03895457822638787,0.10113283391193129,-0.11604951288948606,-0.11119800231439186,-0.022156038735611172,-0.10434862050063953,-0.15229429319690602,0.32273972602739726,-0.00845727510810651,-0.001607893294354068,-0.07010171143187771,0.17647603386320732,0.26551799744198795,0.47784883366831116,0.361409342834521,-0.3440769839819721,-0.13672194184090364,0.23127108837322619,-0.1180473841281442,-0.06325232961812532,-0.1385955295694013,0.0,-0.16599305682441073,0.1422291247944455,0.1559278884219502,-0.09749923868688715,-0.09749923868688715,-0.09536723939648811,-0.14544491138315363,0.21757232474572136,-0.3372276021682198,0.1353797429806931,0.34771057920701626,0.0326390157744077,0.12853036116694067,-0.04955356599062061
obese person,-0.10196723308362265,-0.06772032401486083,-0.21155734210366034,-0.16361166940739386,0.08860129776496029,0.07611669407393873,-0.09827175690819079,-0.1704610512211462,0.02132163956391986,0.000773494122662699,-0.08826846945611799,0.22373708243210777,0.06926731226018634,0.14461051221146226,-0.06772032401486083,0.16515865765271942,0.2131043303489859,0.31584505755527126,0.22680309397649068,-0.34854497837870757,-0.10058880076904586,0.2542006212315001,-0.22525610573116517,-0.06772032401486083,-0.026624033132346625,0.1309117485839576,0.0,0.17885742128022408,0.09666483951519578,-0.047172178573603785,-0.1430635239661368,-0.10516584807252338,-0.24580425117242222,0.18570680309397647,-0.4581350873987454,0.11721298495645294,0.27474876667275716,0.0076228759364151966,0.06926731226018634,-0.01977465131859435
pale skinned person,-0.09328217309214937,-0.06588464583713988,-0.19602290029843475,-0.1343784639746635,0.11068252823840424,0.07110299043790735,-0.10521489015798907,-0.0795834094646446,-0.06588464583713988,-0.0795834094646446,-0.1206797003471588,0.3133862052391252,0.08480175406541202,0.07110299043790735,-0.16177599122967296,0.25603629940922107,0.2971325902917351,0.5026140447043059,0.3450782629880017,-0.257667336622206,-0.17310261956260511,0.26288568122297334,-0.14122784578841588,-0.11383031853340639,-0.0795834094646446,0.10534989950666912,-0.16862537304342531,0.0,-0.011089591327121007,-0.14122784578841588,-0.09328217309214937,-0.15347352830831776,-0.1480772276021682,0.16699433583044038,-0.2850648638772154,0.11904866313417384,0.30398197210548755,-0.017938973140873338,0.05740422681040258,-0.059035264023387546
pierced person,-0.039415311529325814,0.04962665204945488,-0.2448967659418966,-0.19010171143187768,0.02868541216053838,0.1044217065594738,-0.1334435145520128,-0.19010171143187768,-0.1079091296668494,-0.05996345697058286,-0.0873609842255923,0.21787551069454453,-0.01886716608806871,0.06332541567695965,-0.1284572751081065,0.3099031609720445,0.34415007004080633,0.4879870881296059,0.30305377915829224,-0.34078811133442966,-0.17401826484018265,0.20716243376575916,-0.12160789329435406,-0.06681283878433525,-0.053114075156830476,0.04962665204945488,-0.1284572751081065,0.261957488275778,0.0,-0.17640294780437302,-0.1284572751081065,-0.15412578804501084,-0.19695109324563004,0.19346367013825444,-0.347637493148182,0.1044217065594738,0.2893550155307876,-0.039415311529325814,0.12496985200073085,0.022229124794445443
redheaded person,0.0385809123576345,0.01803276691637734,-0.22854497837870758,-0.11895486935866983,0.08535688536409514,0.09337596686765337,-0.18428912271065412,-0.05046105122114619,0.05227967598513916,-0.15320177842743166,0.004334003288872679,0.20697909156452776,-0.002515378524879708,0.1207734941226627,-0.11895486935866983,0.21666483951519577,0.08652658505390098,0.31255618490772885,0.2509117485839576,-0.49567086911504965,0.0042754145638067564,0.18241793044643406,-0.14635239661367921,-0.002515378524879708,-0.03676228759364153,0.05912905779889155,-0.22854497837870758,0.14817102137767224,0.14132163956391985,0.0,-0.10525610573116517,-0.1084541199029947,-0.15320177842743166,0.18241793044643406,-0.5162190145563067,0.18241793044643406,0.21666483951519577,0.01803276691637734,0.0796772032401486,0.09337596686765337
short haired person,0.0022352152993483365,-0.08680674827943236,-0.28543882087825084,-0.16899933004446066,0.11707041576544108,0.05703026980936721,-0.11059848508997994,-0.18954747548571782,0.0022352152993483365,-0.0251623119556611,-0.11420427553444179,0.22517904349915896,0.03648212436811005,0.08442779706437664,-0.05940922102442292,0.22141543333942382,0.2351141969669286,0.3173067787319568,0.262511724221938,-0.39502892989828853,-0.2072554674357125,0.262511724221938,-0.12105365734819418,-0.07310798465192758,-0.018312930141908823,0.0638796516231196,-0.12790303916194645,0.10497594250563369,0.09812656069188141,-0.16899933004446066,0.0,-0.02786939111798792,-0.04571045739691815,0.12552408794689074,-0.4909202752908216,0.11182532431938608,0.262511724221938,0.0022352152993483365,0.11867470613313846,0.07072903343687187
short person,-0.029821905181444897,-0.009136105013382134,-0.24357517358476133,-0.12635563929907168,0.10844670173529225,0.10118816254961982,-0.08813593004769471,-0.11946037257638409,-0.05050770534950777,-0.009136105013382134,-0.05740297207219547,0.16250559284116328,0.004654428431993152,0.025340228600055914,-0.07808877224025834,0.17703609649918373,0.21840769683530947,0.3494177645663744,0.2666745638941229,-0.4021663082065766,-0.17536247657053033,0.2046171633899343,-0.07808877224025834,-0.06429823879488317,-0.04361243862682018,0.06671182893618177,-0.16083197291250984,0.17014082977649614,0.1287692294403704,-0.16083197291250984,-0.23667990686207374,0.0,-0.08498403896294593,0.17014082977649614,-0.5400716426603291,0.16324556305380844,0.2735698306168105,0.059816562213494184,0.1287692294403704,0.025340228600055914
spiky haired person,-0.010564589804494706,0.009983555636762342,-0.2639917169133321,-0.11330531701078017,-0.003664984378755176,0.14012181009805713,-0.12321210947174321,-0.15440160789329438,-0.04481149887325653,-0.03796211705950425,-0.03796211705950425,0.1855251141552512,0.09902551921554303,0.0647786101467811,-0.08590778975577074,0.16066995553931418,0.16751933735306657,0.29765759181436136,0.26341068274559953,-0.4078287350021317,-0.08474645517904345,0.18806748279432373,-0.1064559351970279,-0.02426335343199959,0.009983555636762342,0.07162799196053349,-0.06535964431451369,0.11957366465679997,0.12642304647055236,-0.16125098970704677,-0.2639917169133321,-0.21972938577240053,0.0,0.194916864608076,-0.49002131676716,0.14012181009805713,0.2771094463731043,0.044230464705524164,0.12642304647055236,0.057929228333028826
tall person,-0.046329252695048395,-0.09427492539131493,-0.23126256166636214,-0.14222059808758145,0.12997356404710403,0.029013947256227524,-0.08575499064522221,-0.16961812534259088,0.00846580181497042,-0.0668773981363055,-0.08057616176381019,0.17051429944724827,0.015315183628722862,-0.018931725440039016,-0.0874255435775626,0.22079663804129368,0.23449540166879834,0.5290188196601497,0.3509348925025884,-0.2723588525488763,-0.14029800528719058,0.27559169255131255,-0.14222059808758145,-0.046329252695048395,-0.18331688897009563,0.06326085632498935,-0.14222059808758145,0.15915220171752237,0.09065838357999878,-0.14222059808758145,-0.08057616176381019,-0.12022544646688557,-0.19016627078384796,0.0,-0.29975637980388575,0.34408551068883614,0.3303867470613313,-0.05317863450880078,0.029013947256227524,-0.0668773981363055
tattooed person,0.02752542785796941,0.06177233692673123,-0.10261282660332538,-0.06151653572081128,0.047423696226868484,0.054922955112978844,-0.055714261193242964,-0.06151653572081128,0.006977282416712249,-0.02726962665204946,0.013826664230464747,0.06093727469358323,-0.013570863024544688,0.006977282416712249,-0.013570863024544688,0.06862171874048362,0.08232048236798828,0.09601924599549294,0.08232048236798828,-0.41083500822218166,-0.047171353040134534,0.054922955112978844,-0.06151653572081128,0.00012790060295997385,0.06177233692673123,0.02752542785796941,-0.08891406297582072,0.020676046044217133,0.04122419148547407,-0.03411900846580174,-0.054667153907058896,-0.0005615318785815449,-0.0957634447895731,0.06862171874048362,0.0,0.054922955112978844,0.08232048236798828,0.034374809671721795,0.054922955112978844,0.04807357329922646
